id;League;Season;Jornada;Home Team;Away Team;Home Goals;Away Goals;Home Points;Away Points;goles_ultimos_5_partidos_equipo_local;goles_ultimos_5_partidos_equipo_visitante;puntos_ultimos_5_partidos_equipo_local;puntos_ultimos_5_partidos_equipo_visitante;goles_ultimos_5_partidos_local_siendo_local;goles_ultimos_5_partidos_visitante_siendo_visitante;puntos_ultimos_5_partidos_local_siendo_local;puntos_ultimos_5_partidos_visitante_siendo_visitante;goles_en_contra_ultimos_5_partidos_equipo_local;goles_en_contra_ultimos_5_partidos_equipo_visitante;goles_en_contra_ultimos_5_partidos_local_siendo_local;goles_en_contra_ultimos_5_partidos_visitante_siendo_visitante;falta;Winner
9829;LaLiga EA Sports;1984-85;33;Sporting;Sevilla;2;0;3;0;8;6;10;5;9;2;15;1;2;8;0;12;False;1
9830;LaLiga EA Sports;1984-85;33;Hercules;Racing;2;0;3;0;4;6;6;7;6;3;10;5;11;7;4;6;False;1
9831;LaLiga EA Sports;1984-85;33;Murcia;Elche;2;1;3;0;5;5;6;6;6;4;6;3;10;7;6;11;False;1
9832;LaLiga EA Sports;1984-85;33;R. Sociedad;Espanyol;2;0;3;0;4;8;4;10;10;9;7;8;8;4;7;5;False;1
9833;LaLiga EA Sports;1984-85;33;Valencia;Real Madrid;1;0;3;0;3;11;2;9;4;4;3;5;7;7;9;4;False;1
9834;LaLiga EA Sports;1984-85;33;Valladolid;CD Malaga;1;1;1;1;3;1;4;2;6;1;8;2;6;5;4;5;False;0
9835;LaLiga EA Sports;1984-85;34;Athletic;Sporting;2;0;3;0;9;6;11;10;15;4;15;8;4;2;4;3;False;1
9836;LaLiga EA Sports;1984-85;34;Elche;Atlético;1;0;3;0;6;8;6;10;4;15;8;13;6;2;5;6;False;1
9837;LaLiga EA Sports;1984-85;34;Espanyol;Murcia;1;0;3;0;5;7;7;9;7;0;12;0;6;10;3;16;False;1
9838;LaLiga EA Sports;1984-85;34;CD Malaga;Betis;1;1;1;1;2;8;3;9;5;5;7;3;5;5;3;9;False;0
9839;LaLiga EA Sports;1984-85;34;Osasuna;R. Sociedad;1;0;3;0;5;6;7;7;7;4;11;5;6;7;2;5;False;1
9840;LaLiga EA Sports;1984-85;34;Racing;Barcelona;0;0;1;1;5;6;4;8;6;9;7;8;9;4;6;6;False;0
9841;LaLiga EA Sports;1984-85;34;Real Madrid;Hercules;0;1;0;3;8;6;6;9;15;4;9;4;6;7;9;11;False;2
9842;LaLiga EA Sports;1984-85;34;Sevilla;Valladolid;0;2;0;3;4;3;5;2;8;4;7;4;6;7;8;9;False;2
9843;LaLiga EA Sports;1984-85;34;Zaragoza;Valencia;2;2;1;1;7;4;6;5;5;6;5;4;7;6;4;9;False;0
9844;LaLiga Hypermotion;1984-85;1;Atletico Madrileno;Mallorca;1;0;3;0;9;2;7;1;9;3;5;3;7;7;8;9;False;1
9845;LaLiga Hypermotion;1984-85;1;Oviedo;Athletic;2;3;0;3;4;6;4;6;3;5;5;6;6;7;5;8;False;2
9846;LaLiga Hypermotion;1984-85;1;Celta;Las Palmas;1;2;0;3;5;6;8;5;7;4;8;4;3;6;5;10;False;2
9847;LaLiga Hypermotion;1984-85;1;Calvo Sotelo;Logrones;1;0;3;0;5;4;4;4;8;3;6;1;11;8;8;9;False;1
9848;LaLiga Hypermotion;1984-85;1;Barcelona Atletic;Recreativo de Huelva;1;1;1;1;6;5;11;9;8;2;11;3;3;5;5;9;False;0
9849;LaLiga Hypermotion;1984-85;1;Sabadell;Castilla;1;1;1;1;11;9;7;9;10;10;9;9;7;7;5;8;False;0
9850;LaLiga Hypermotion;1984-85;1;FC Cartagena;Lorca;3;0;3;0;5;0;8;0;5;0;7;0;5;0;3;0;False;1
9851;LaLiga Hypermotion;1984-85;1;Granada;Castellon;3;0;3;0;8;3;9;5;12;3;12;4;5;6;4;10;False;1
9852;LaLiga Hypermotion;1984-85;1;Tenerife;Cádiz;2;3;0;3;7;6;8;5;7;6;10;5;5;8;5;9;False;2
9853;LaLiga Hypermotion;1984-85;1;Salamanca;Deportivo;1;1;1;1;5;5;2;10;5;3;6;5;11;5;5;6;False;0
9854;LaLiga Hypermotion;1984-85;2;Castilla;Barcelona Atletic;0;4;0;3;9;6;9;9;9;5;9;6;7;4;6;5;False;2
9855;LaLiga Hypermotion;1984-85;2;Deportivo;Tenerife;2;2;1;1;6;8;10;8;7;9;10;4;6;6;5;10;False;0
9856;LaLiga Hypermotion;1984-85;2;Logrones;Atletico Madrileno;2;1;3;0;4;9;4;10;5;6;8;6;6;5;4;6;False;1
9857;LaLiga Hypermotion;1984-85;2;Las Palmas;FC Cartagena;2;1;3;0;5;7;5;10;4;4;5;5;7;4;5;8;False;1
9858;LaLiga Hypermotion;1984-85;2;Castellon;Sabadell;4;0;3;0;3;7;4;5;5;7;11;4;9;6;2;8;False;1
9859;LaLiga Hypermotion;1984-85;2;Cádiz;Celta;2;0;3;0;8;5;8;7;6;4;9;8;6;4;2;2;False;1
9860;LaLiga Hypermotion;1984-85;2;Mallorca;Granada;5;0;3;0;2;9;1;9;4;3;3;4;7;4;6;6;False;1
9861;LaLiga Hypermotion;1984-85;2;Athletic;Salamanca;3;1;3;0;8;5;9;2;10;2;11;0;7;11;4;11;False;1
9862;LaLiga Hypermotion;1984-85;2;Recreativo de Huelva;Oviedo;2;2;1;1;4;6;7;4;6;4;9;1;5;8;5;10;False;0
9863;LaLiga Hypermotion;1984-85;2;Lorca;Calvo Sotelo;1;0;3;0;0;6;0;7;0;2;0;0;3;10;0;12;False;1
9864;LaLiga Hypermotion;1984-85;3;Barcelona Atletic;Castellon;4;0;3;0;9;7;9;7;7;1;11;3;4;7;4;11;False;1
9865;LaLiga Hypermotion;1984-85;3;Sabadell;Mallorca;2;0;3;0;9;7;5;4;11;3;10;3;11;5;5;6;False;1
9866;LaLiga Hypermotion;1984-85;3;Calvo Sotelo;Las Palmas;0;0;1;1;3;7;6;8;8;6;8;7;8;7;7;7;False;0
9867;LaLiga Hypermotion;1984-85;3;Salamanca;Recreativo de Huelva;1;0;3;0;6;6;2;8;6;2;7;4;11;4;5;8;False;1
9868;LaLiga Hypermotion;1984-85;3;Deportivo;Athletic;2;0;3;0;7;10;8;9;7;6;8;6;8;8;7;9;False;1
9869;LaLiga Hypermotion;1984-85;3;Atletico Madrileno;Lorca;2;1;3;0;6;1;7;3;8;0;8;0;6;3;5;3;False;1
9870;LaLiga Hypermotion;1984-85;3;FC Cartagena;Cádiz;1;0;3;0;6;7;7;8;8;8;10;7;6;5;2;10;False;1
9871;LaLiga Hypermotion;1984-85;3;Tenerife;Celta;0;0;1;1;9;5;8;7;8;4;10;7;7;5;5;4;False;0
9872;LaLiga Hypermotion;1984-85;3;Oviedo;Castilla;0;0;1;1;6;6;1;6;5;8;4;7;10;9;7;7;False;0
9873;LaLiga Hypermotion;1984-85;3;Granada;Logrones;1;0;3;0;9;5;9;7;12;2;12;1;8;5;3;8;False;1
9874;LaLiga Hypermotion;1984-85;4;Logrones;Sabadell;3;2;3;0;4;10;6;8;6;4;10;1;5;9;4;11;False;1
9875;LaLiga Hypermotion;1984-85;4;Mallorca;Barcelona Atletic;0;1;0;3;6;12;4;11;8;9;5;8;5;3;5;5;False;2
9876;LaLiga Hypermotion;1984-85;4;Lorca;Granada;1;0;3;0;2;10;3;12;1;2;3;3;5;7;0;10;False;1
9877;LaLiga Hypermotion;1984-85;4;Castellon;Oviedo;5;1;3;0;6;4;4;2;8;5;11;2;11;7;2;9;False;1
9878;LaLiga Hypermotion;1984-85;4;Recreativo de Huelva;Deportivo;3;0;3;0;6;7;8;8;7;4;7;6;4;7;7;6;False;1
9879;LaLiga Hypermotion;1984-85;4;Castilla;Salamanca;3;2;3;0;5;7;6;5;9;3;8;0;8;9;10;13;False;1
9880;LaLiga Hypermotion;1984-85;4;Celta;FC Cartagena;1;0;3;0;2;5;5;7;7;4;7;4;4;5;6;9;False;1
9881;LaLiga Hypermotion;1984-85;4;Cádiz;Calvo Sotelo;2;0;3;0;6;3;8;7;8;0;11;0;4;6;2;10;False;1
9882;LaLiga Hypermotion;1984-85;4;Las Palmas;Atletico Madrileno;2;1;3;0;6;7;8;7;6;4;7;3;6;7;6;7;False;1
9883;LaLiga Hypermotion;1984-85;4;Athletic;Tenerife;2;0;3;0;10;8;9;8;12;8;13;5;9;6;4;8;False;1
9884;LaLiga Hypermotion;1984-85;5;Tenerife;Recreativo de Huelva;1;1;1;1;6;8;5;8;7;2;8;4;8;4;5;8;False;0
9885;LaLiga Hypermotion;1984-85;5;Barcelona Atletic;Lorca;1;0;3;0;11;3;13;6;8;1;11;0;1;5;2;5;False;1
9886;LaLiga Hypermotion;1984-85;5;Sabadell;Las Palmas;3;1;3;0;10;8;7;11;12;4;10;5;10;5;5;7;False;1
9887;LaLiga Hypermotion;1984-85;5;Oviedo;Logrones;2;1;3;0;5;7;2;9;4;2;5;1;11;6;5;8;False;1
9888;LaLiga Hypermotion;1984-85;5;Salamanca;Mallorca;2;0;3;0;7;6;4;4;6;0;7;0;10;5;5;8;False;1
9889;LaLiga Hypermotion;1984-85;5;Atletico Madrileno;Celta;0;2;0;3;6;3;6;7;10;3;11;5;7;4;5;4;False;2
9890;LaLiga Hypermotion;1984-85;5;Granada;Cádiz;1;1;1;1;8;8;9;10;10;6;12;4;7;4;3;10;False;0
9891;LaLiga Hypermotion;1984-85;5;Athletic;Castilla;0;1;0;3;8;6;9;6;12;6;15;7;9;9;2;5;False;2
9892;LaLiga Hypermotion;1984-85;5;Deportivo;Castellon;2;0;3;0;6;11;5;7;7;0;10;0;10;10;5;15;False;1
9893;LaLiga Hypermotion;1984-85;5;Calvo Sotelo;FC Cartagena;2;1;3;0;3;5;7;6;7;4;8;4;4;6;6;8;False;1
9894;LaLiga Hypermotion;1984-85;6;Castilla;Deportivo;4;2;3;0;5;7;8;8;9;4;8;5;7;6;11;9;False;1
9895;LaLiga Hypermotion;1984-85;6;Las Palmas;Granada;2;1;3;0;7;5;10;7;8;2;10;3;6;7;5;10;False;1
9896;LaLiga Hypermotion;1984-85;6;Lorca;Sabadell;0;0;1;1;3;8;6;7;2;5;6;1;6;9;0;12;False;0
9897;LaLiga Hypermotion;1984-85;6;Mallorca;Oviedo;2;0;3;0;5;7;3;5;7;6;4;2;6;11;5;12;False;1
9898;LaLiga Hypermotion;1984-85;6;Cádiz;Atletico Madrileno;0;0;1;1;8;5;10;6;9;5;13;3;4;7;1;8;False;0
9899;LaLiga Hypermotion;1984-85;6;Celta;Calvo Sotelo;4;0;3;0;4;3;7;7;7;0;10;0;4;4;4;10;False;1
9900;LaLiga Hypermotion;1984-85;6;Castellon;Salamanca;2;1;3;0;9;7;6;7;12;5;11;0;10;7;3;14;False;1
9901;LaLiga Hypermotion;1984-85;6;Recreativo de Huelva;Athletic;2;1;3;0;7;8;6;9;8;5;10;6;5;6;3;9;False;1
9902;LaLiga Hypermotion;1984-85;6;Logrones;Barcelona Atletic;3;1;3;0;6;11;6;13;9;8;10;10;7;1;7;3;False;1
9903;LaLiga Hypermotion;1984-85;6;FC Cartagena;Tenerife;0;0;1;1;6;5;6;3;9;6;13;5;5;8;0;7;False;0
9904;LaLiga Hypermotion;1984-85;7;Tenerife;Castilla;3;0;3;0;3;8;4;10;6;5;6;9;5;8;6;3;False;1
9905;LaLiga Hypermotion;1984-85;7;Recreativo de Huelva;Castellon;1;0;3;0;8;11;8;9;9;0;10;0;5;8;4;13;False;1
9906;LaLiga Hypermotion;1984-85;7;Oviedo;Las Palmas;0;1;0;3;5;7;5;10;5;5;5;5;10;6;6;9;False;2
9907;LaLiga Hypermotion;1984-85;7;Athletic;Mallorca;0;2;0;3;6;7;6;6;10;0;12;0;6;5;2;8;False;2
9908;LaLiga Hypermotion;1984-85;7;Barcelona Atletic;Cádiz;0;4;0;3;11;5;12;8;8;6;11;5;3;2;2;7;False;2
9909;LaLiga Hypermotion;1984-85;7;Atletico Madrileno;Calvo Sotelo;2;0;3;0;4;2;4;4;9;0;10;0;7;8;6;13;False;1
9910;LaLiga Hypermotion;1984-85;7;Deportivo;Logrones;0;2;0;3;8;9;7;9;8;1;13;0;9;7;2;8;False;2
9911;LaLiga Hypermotion;1984-85;7;Salamanca;Lorca;6;0;3;0;7;3;6;7;7;1;9;0;8;3;4;6;False;1
9912;LaLiga Hypermotion;1984-85;7;Sabadell;Celta;4;0;3;0;7;7;7;10;12;2;10;5;8;2;6;3;False;1
9913;LaLiga Hypermotion;1984-85;7;Granada;FC Cartagena;0;0;1;1;3;3;4;4;9;4;10;3;9;5;3;9;False;0
9914;LaLiga Hypermotion;1984-85;8;Las Palmas;Barcelona Atletic;3;0;3;0;6;7;10;9;7;9;10;10;5;7;6;5;False;1
9915;LaLiga Hypermotion;1984-85;8;Cádiz;Sabadell;3;0;3;0;7;11;8;10;7;4;11;2;2;4;1;10;False;1
9916;LaLiga Hypermotion;1984-85;8;Lorca;Oviedo;2;0;3;0;2;3;4;4;2;5;7;1;9;9;0;13;False;1
9917;LaLiga Hypermotion;1984-85;8;Logrones;Salamanca;1;0;3;0;9;12;9;9;11;6;13;0;6;5;6;13;False;1
9918;LaLiga Hypermotion;1984-85;8;FC Cartagena;Atletico Madrileno;2;0;3;0;2;5;5;7;6;4;11;4;3;5;0;6;False;1
9919;LaLiga Hypermotion;1984-85;8;Castilla;Recreativo de Huelva;1;0;3;0;8;7;10;10;12;3;10;5;7;3;12;6;False;1
9920;LaLiga Hypermotion;1984-85;8;Celta;Granada;4;1;3;0;7;3;10;5;10;3;12;3;4;4;3;10;False;1
9921;LaLiga Hypermotion;1984-85;8;Castellon;Athletic;4;0;3;0;7;3;6;3;13;5;11;3;9;7;4;12;False;1
9922;LaLiga Hypermotion;1984-85;8;Mallorca;Deportivo;1;0;3;0;4;6;6;6;9;6;7;4;5;9;4;13;False;1
9923;LaLiga Hypermotion;1984-85;8;Calvo Sotelo;Tenerife;1;1;1;1;2;4;4;6;8;5;11;6;9;3;5;5;False;0
9924;LaLiga Hypermotion;1984-85;9;Castilla;Castellon;2;1;3;0;9;11;12;9;10;0;10;0;7;5;10;12;False;1
9925;LaLiga Hypermotion;1984-85;9;Tenerife;Atletico Madrileno;3;0;3;0;5;3;6;4;7;3;6;4;4;6;5;6;False;1
9926;LaLiga Hypermotion;1984-85;9;Barcelona Atletic;Celta;2;5;0;3;3;11;6;12;7;2;10;5;10;5;5;6;False;2
9927;LaLiga Hypermotion;1984-85;9;Sabadell;FC Cartagena;1;0;3;0;9;3;7;5;15;2;13;1;7;3;4;8;False;1
9928;LaLiga Hypermotion;1984-85;9;Deportivo;Lorca;3;0;3;0;4;3;3;7;7;1;10;0;10;7;4;12;False;1
9929;LaLiga Hypermotion;1984-85;9;Salamanca;Las Palmas;0;2;0;3;11;9;6;12;12;6;11;8;6;5;3;6;False;2
9930;LaLiga Hypermotion;1984-85;9;Recreativo de Huelva;Mallorca;2;2;1;1;7;5;10;9;10;2;13;3;3;3;3;6;False;0
9931;LaLiga Hypermotion;1984-85;9;Athletic;Logrones;3;1;3;0;3;10;3;12;9;3;9;3;9;5;4;5;False;1
9932;LaLiga Hypermotion;1984-85;9;Oviedo;Cádiz;1;1;1;1;3;10;3;11;4;9;4;8;11;1;6;5;False;0
9933;LaLiga Hypermotion;1984-85;9;Granada;Calvo Sotelo;3;1;3;0;3;3;2;4;9;0;11;0;8;10;2;13;False;1
9934;LaLiga Hypermotion;1984-85;10;Calvo Sotelo;Sabadell;0;1;0;3;4;8;4;10;6;4;11;2;11;4;3;12;False;2
9935;LaLiga Hypermotion;1984-85;10;FC Cartagena;Barcelona Atletic;1;1;1;1;3;4;5;3;6;8;11;7;3;15;0;8;False;0
9936;LaLiga Hypermotion;1984-85;10;Lorca;Athletic;1;2;0;3;2;4;4;3;4;4;10;3;10;10;0;14;False;2
9937;LaLiga Hypermotion;1984-85;10;Celta;Oviedo;0;0;1;1;15;3;12;4;13;5;12;1;7;7;4;14;False;0
9938;LaLiga Hypermotion;1984-85;10;Logrones;Recreativo de Huelva;4;1;3;0;8;6;9;8;11;3;15;5;6;5;5;4;False;1
9939;LaLiga Hypermotion;1984-85;10;Cádiz;Salamanca;2;1;3;0;9;9;9;6;7;6;11;0;2;5;0;12;False;1
9940;LaLiga Hypermotion;1984-85;10;Mallorca;Castilla;2;2;1;1;7;8;10;12;9;4;10;8;4;6;2;5;False;0
9941;LaLiga Hypermotion;1984-85;10;Castellon;Tenerife;2;1;3;0;7;8;6;9;17;5;13;6;6;2;4;5;False;1
9942;LaLiga Hypermotion;1984-85;10;Las Palmas;Deportivo;2;2;1;1;9;7;12;6;9;4;12;1;4;7;5;13;False;0
9943;LaLiga Hypermotion;1984-85;10;Atletico Madrileno;Granada;2;0;3;0;2;6;4;5;7;4;10;3;7;8;5;13;False;1
9944;LaLiga Hypermotion;1984-85;11;Tenerife;Mallorca;2;0;3;0;8;9;8;11;9;4;8;4;3;4;4;7;False;1
9945;LaLiga Hypermotion;1984-85;11;Barcelona Atletic;Atletico Madrileno;2;1;3;0;4;4;1;7;8;2;7;1;16;5;10;9;False;1
9946;LaLiga Hypermotion;1984-85;11;Castellon;Logrones;2;3;0;3;9;11;9;12;17;4;15;3;5;5;3;7;False;2
9947;LaLiga Hypermotion;1984-85;11;Oviedo;Calvo Sotelo;4;0;3;0;1;2;2;1;5;1;5;0;6;11;6;12;False;1
9948;LaLiga Hypermotion;1984-85;11;Salamanca;FC Cartagena;1;0;3;0;8;3;3;6;10;2;10;1;7;2;3;6;False;1
9949;LaLiga Hypermotion;1984-85;11;Athletic;Cádiz;0;1;0;3;6;10;6;11;8;9;9;8;10;2;5;5;False;2
9950;LaLiga Hypermotion;1984-85;11;Deportivo;Celta;3;2;3;0;7;13;4;10;9;7;10;7;9;7;4;8;False;1
9951;LaLiga Hypermotion;1984-85;11;Recreativo de Huelva;Las Palmas;2;2;1;1;6;10;7;13;10;6;11;10;8;3;5;4;False;0
9952;LaLiga Hypermotion;1984-85;11;Castilla;Lorca;2;0;3;0;9;3;10;4;10;1;12;0;8;11;9;15;False;1
9953;LaLiga Hypermotion;1984-85;11;Sabadell;Granada;0;0;1;1;6;5;10;4;11;2;13;0;3;9;2;14;False;0
9954;LaLiga Hypermotion;1984-85;12;Las Palmas;Athletic;2;2;1;1;10;5;11;6;11;6;13;6;4;9;5;11;False;0
9955;LaLiga Hypermotion;1984-85;12;Calvo Sotelo;Barcelona Atletic;0;0;1;1;2;5;1;4;4;7;8;7;11;14;3;7;False;0
9956;LaLiga Hypermotion;1984-85;12;Cádiz;Deportivo;7;2;3;0;11;8;13;7;9;5;13;2;2;7;1;11;False;1
9957;LaLiga Hypermotion;1984-85;12;Celta;Salamanca;3;1;3;0;11;8;7;6;10;5;10;0;10;5;3;11;False;1
9958;LaLiga Hypermotion;1984-85;12;Lorca;Recreativo de Huelva;0;0;1;1;3;6;3;5;5;3;10;2;13;9;2;8;False;0
9959;LaLiga Hypermotion;1984-85;12;FC Cartagena;Oviedo;3;2;3;0;3;5;5;5;7;3;11;2;3;4;1;11;False;1
9960;LaLiga Hypermotion;1984-85;12;Mallorca;Castellon;2;1;3;0;7;9;8;6;10;1;10;0;6;7;3;12;False;1
9961;LaLiga Hypermotion;1984-85;12;Atletico Madrileno;Sabadell;1;1;1;1;5;6;6;10;7;3;12;4;7;3;3;10;False;0
9962;LaLiga Hypermotion;1984-85;12;Logrones;Castilla;0;2;0;3;11;7;12;10;13;4;15;6;6;6;5;6;False;2
9963;LaLiga Hypermotion;1984-85;12;Granada;Tenerife;2;1;3;0;4;10;5;10;8;4;11;3;7;3;2;7;False;1
9964;LaLiga Hypermotion;1984-85;13;Castilla;Cádiz;0;0;1;1;9;14;13;13;12;7;15;8;3;4;5;3;False;0
9965;LaLiga Hypermotion;1984-85;13;Tenerife;Logrones;2;0;3;0;8;9;7;9;9;7;11;6;5;8;1;8;False;1
9966;LaLiga Hypermotion;1984-85;13;Barcelona Atletic;Sabadell;1;0;3;0;5;3;5;8;9;4;9;5;10;4;10;7;False;1
9967;LaLiga Hypermotion;1984-85;13;Oviedo;Granada;1;0;3;0;7;6;5;7;7;2;8;1;6;8;3;9;False;1
9968;LaLiga Hypermotion;1984-85;13;Deportivo;Calvo Sotelo;0;2;0;3;10;2;7;2;10;1;12;0;12;9;4;15;False;2
9969;LaLiga Hypermotion;1984-85;13;Recreativo de Huelva;Celta;2;1;3;0;5;14;3;10;10;9;11;7;9;7;5;9;False;1
9970;LaLiga Hypermotion;1984-85;13;Castellon;Las Palmas;0;0;1;1;10;11;6;9;15;6;12;8;8;6;6;5;False;0
9971;LaLiga Hypermotion;1984-85;13;Salamanca;Atletico Madrileno;3;0;3;0;3;4;3;4;10;2;12;1;8;8;2;9;False;1
9972;LaLiga Hypermotion;1984-85;13;Mallorca;Lorca;1;3;0;3;7;3;8;4;7;1;10;0;7;7;4;14;False;2
9973;LaLiga Hypermotion;1984-85;13;Athletic;FC Cartagena;1;3;0;3;7;6;7;7;5;1;6;1;9;5;5;5;False;2
9974;LaLiga Hypermotion;1984-85;14;Las Palmas;Castilla;1;0;3;0;8;8;7;11;11;5;11;8;6;3;6;5;False;1
9975;LaLiga Hypermotion;1984-85;14;Sabadell;Tenerife;3;0;3;0;3;9;8;9;10;3;13;2;2;4;1;7;False;1
9976;LaLiga Hypermotion;1984-85;14;Granada;Barcelona Atletic;2;0;3;0;5;6;7;8;7;3;11;5;5;7;3;7;False;1
9977;LaLiga Hypermotion;1984-85;14;Cádiz;Recreativo de Huelva;0;0;1;1;11;7;11;6;14;2;13;2;4;9;3;7;False;0
9978;LaLiga Hypermotion;1984-85;14;Celta;Athletic;2;0;3;0;11;8;7;7;12;5;13;4;8;8;2;11;False;1
9979;LaLiga Hypermotion;1984-85;14;Lorca;Castellon;0;3;0;3;4;6;4;4;4;2;8;0;8;8;2;11;False;2
9980;LaLiga Hypermotion;1984-85;14;Atletico Madrileno;Oviedo;1;1;1;1;4;8;4;8;7;3;10;1;9;4;4;12;False;0
9981;LaLiga Hypermotion;1984-85;14;Calvo Sotelo;Salamanca;2;1;3;0;3;6;4;6;3;5;6;0;8;7;3;11;False;1
9982;LaLiga Hypermotion;1984-85;14;Logrones;Mallorca;2;0;3;0;8;7;6;5;11;4;12;4;10;10;6;8;False;1
9983;LaLiga Hypermotion;1984-85;14;FC Cartagena;Deportivo;2;0;3;0;7;10;7;7;7;6;11;1;6;13;3;17;False;1
9984;LaLiga Hypermotion;1984-85;15;Oviedo;Sabadell;0;1;0;3;8;5;8;8;8;2;10;5;4;2;3;5;False;2
9985;LaLiga Hypermotion;1984-85;15;Tenerife;Barcelona Atletic;1;0;3;0;6;4;6;8;11;2;13;2;7;4;1;9;False;1
9986;LaLiga Hypermotion;1984-85;15;Logrones;Lorca;0;0;1;1;9;4;9;4;10;3;12;3;7;8;4;13;False;0
9987;LaLiga Hypermotion;1984-85;15;Salamanca;Granada;1;0;3;0;7;4;6;7;12;2;12;1;7;4;2;9;False;1
9988;LaLiga Hypermotion;1984-85;15;Castilla;Celta;3;1;3;0;6;8;8;7;9;10;13;6;3;6;3;11;False;1
9989;LaLiga Hypermotion;1984-85;15;Athletic;Calvo Sotelo;2;0;3;0;5;4;4;7;4;3;3;3;9;6;8;13;False;1
9990;LaLiga Hypermotion;1984-85;15;Mallorca;Las Palmas;2;0;3;0;5;7;4;7;8;6;10;8;10;6;6;5;False;1
9991;LaLiga Hypermotion;1984-85;15;Recreativo de Huelva;FC Cartagena;1;0;3;0;5;9;6;10;9;4;11;4;7;5;6;5;False;1
9992;LaLiga Hypermotion;1984-85;15;Castellon;Cádiz;1;1;1;1;8;10;7;11;10;7;10;9;6;3;5;2;False;0
9993;LaLiga Hypermotion;1984-85;15;Deportivo;Atletico Madrileno;1;0;3;0;7;5;4;5;8;1;9;1;15;7;6;10;False;1
9994;LaLiga Hypermotion;1984-85;16;Sabadell;Salamanca;0;1;0;3;5;7;8;9;11;4;13;0;2;5;1;10;False;2
9995;LaLiga Hypermotion;1984-85;16;Celta;Castellon;2;0;3;0;9;7;6;5;13;5;13;3;9;6;2;7;False;1
9996;LaLiga Hypermotion;1984-85;16;Las Palmas;Logrones;1;0;3;0;5;5;6;7;10;7;11;6;6;6;5;9;False;1
9997;LaLiga Hypermotion;1984-85;16;Barcelona Atletic;Oviedo;1;1;1;1;3;8;7;7;6;3;9;2;4;5;10;8;False;0
9998;LaLiga Hypermotion;1984-85;16;Cádiz;Mallorca;2;0;3;0;9;5;9;6;12;4;11;4;3;8;3;8;False;1
9999;LaLiga Hypermotion;1984-85;16;Granada;Deportivo;0;0;1;1;4;6;7;6;8;6;11;1;3;13;3;16;False;0
10000;LaLiga Hypermotion;1984-85;16;FC Cartagena;Castilla;1;1;1;1;8;7;9;10;8;5;11;7;5;2;3;6;False;0
10001;LaLiga Hypermotion;1984-85;16;Atletico Madrileno;Athletic;3;2;3;0;3;5;2;4;6;5;8;4;8;8;4;11;False;1
10002;LaLiga Hypermotion;1984-85;16;Calvo Sotelo;Recreativo de Huelva;3;0;3;0;4;5;7;9;5;2;8;3;7;3;4;6;False;1
10003;LaLiga Hypermotion;1984-85;16;Lorca;Tenerife;2;1;3;0;3;6;5;9;3;3;5;2;6;5;5;8;False;1
10004;LaLiga Hypermotion;1984-85;17;Castilla;Calvo Sotelo;1;0;3;0;6;7;8;10;8;3;13;3;3;3;2;11;False;1
10005;LaLiga Hypermotion;1984-85;17;Tenerife;Oviedo;1;1;1;1;5;5;6;5;11;4;15;3;7;6;0;7;False;0
10006;LaLiga Hypermotion;1984-85;17;Athletic;Granada;2;0;3;0;7;4;4;7;6;1;6;1;10;3;7;8;False;1
10007;LaLiga Hypermotion;1984-85;17;Deportivo;Sabadell;3;0;3;0;3;5;4;7;7;3;9;7;11;3;6;5;False;1
10008;LaLiga Hypermotion;1984-85;17;Mallorca;Celta;2;0;3;0;5;9;6;9;8;9;10;3;8;6;6;14;False;1
10009;LaLiga Hypermotion;1984-85;17;Salamanca;Barcelona Atletic;0;0;1;1;7;2;9;5;11;1;12;2;5;4;2;7;False;0
10010;LaLiga Hypermotion;1984-85;17;Logrones;Cádiz;2;0;3;0;2;10;4;9;7;7;10;9;5;3;3;2;False;1
10011;LaLiga Hypermotion;1984-85;17;Castellon;FC Cartagena;2;1;3;0;5;9;5;10;9;3;8;4;5;5;5;4;False;1
10012;LaLiga Hypermotion;1984-85;17;Lorca;Las Palmas;1;2;0;3;5;4;8;8;5;5;7;8;5;4;6;4;False;2
10013;LaLiga Hypermotion;1984-85;17;Recreativo de Huelva;Atletico Madrileno;1;2;0;3;3;5;8;5;8;1;11;0;4;8;5;11;False;2
10014;LaLiga Hypermotion;1984-85;18;Tenerife;Las Palmas;1;1;1;1;5;4;7;10;9;6;13;8;6;3;1;5;False;0
10015;LaLiga Hypermotion;1984-85;18;Barcelona Atletic;Deportivo;2;1;3;0;2;4;5;7;6;4;7;2;4;4;11;12;False;1
10016;LaLiga Hypermotion;1984-85;18;Sabadell;Athletic;1;1;1;1;4;7;6;6;8;6;10;4;5;8;1;12;False;0
10017;LaLiga Hypermotion;1984-85;18;Cádiz;Lorca;5;0;3;0;3;6;6;7;14;3;13;4;3;7;3;12;False;1
10018;LaLiga Hypermotion;1984-85;18;Granada;Recreativo de Huelva;2;2;1;1;2;4;4;7;7;1;11;2;4;6;2;8;False;0
10019;LaLiga Hypermotion;1984-85;18;FC Cartagena;Mallorca;2;1;3;0;7;5;7;6;9;4;11;4;5;7;4;8;False;1
10020;LaLiga Hypermotion;1984-85;18;Calvo Sotelo;Castellon;2;1;3;0;7;6;9;8;6;5;8;3;4;4;3;7;False;1
